Finansal yatırım araçlarının yıllara göre dönemsel reel getiri oranları;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The rates of profits created by means of financial invesment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Haziran
June";1,30;-2,61;-0,63;;4,34;-7,48;-0,22;;7,35;-12,04;-1,01;;8,26;-24,24;-7,89;;-1,05;-4,86;-2,93;;-4,86;-15,64;-9,02;;2,18;-16,27;-5,78;;27,20;-10,98;8,23;;2,91;-1,06;0,95;;12,19;-0,52;7,29;;11,68;-8,49;2,98;;26,35;-11,58;7,50;;2,08;-1,86;0,14;;13,61;0,74;8,64;;10,61;-9,37;1,99;;35,25;-5,35;15,08;;2,09;-1,85;0,15;;19,67;6,11;14,44;;10,45;-9,50;1,84;;33,58;-6,52;13,66;;1,22;-2,68;-0,71;;0,29;-11,07;-4,09;;-1,33;-19,15;-9,02;;-1,03;-30,74;-15,79
2021;"Temmuz
July";1,27;-1,16;-0,52;;4,34;-5,79;-0,34;;7,61;-11,66;-0,89;;7,92;-25,53;-9,27;;-3,43;-5,75;-5,14;;-1,73;-11,27;-6,14;;-10,31;-26,37;-17,40;;16,86;-19,36;-1,76;;-0,03;-2,43;-1,80;;5,55;-4,70;0,81;;16,42;-4,42;7,22;;25,56;-13,36;5,56;;-1,81;-4,17;-3,55;;4,50;-5,64;-0,19;;13,18;-7,08;4,24;;30,06;-10,25;9,34;;-1,81;-4,17;-3,55;;8,40;-2,12;3,53;;12,29;-7,82;3,42;;23,38;-14,86;3,72;;1,91;-0,54;0,11;;4,70;-5,46;0,00;;-0,20;-18,07;-8,09;;1,50;-29,96;-14,67
2021;"Ağustos
August";1,36;-1,37;0,24;;4,37;-4,70;-0,54;;7,84;-12,80;-0,89;;9,37;-24,84;-8,29;;5,14;2,31;3,98;;0,46;-8,27;-4,27;;-5,71;-23,76;-13,34;;31,72;-9,48;10,46;;-1,54;-4,19;-2,63;;1,31;-7,50;-3,46;;19,73;-3,19;10,04;;16,49;-19,95;-2,31;;-2,08;-4,72;-3,16;;-1,86;-10,39;-6,48;;16,47;-5,82;7,04;;15,86;-20,38;-2,84;;-2,54;-5,17;-3,62;;-2,31;-10,80;-6,91;;17,72;-4,81;8,19;;4,89;-27,92;-12,04;;1,81;-0,93;0,68;;5,02;-4,11;0,08;;0,48;-18,75;-7,66;;6,68;-26,69;-10,54
2021;"Eylül
September";1,24;-0,31;-0,01;;4,38;-2,38;0,14;;8,50;-10,03;-0,46;;10,13;-23,50;-7,90;;-1,12;-2,63;-2,34;;0,39;-6,12;-3,68;;-4,49;-20,80;-12,38;;29,10;-10,32;7,96;;0,80;-0,74;-0,44;;-0,78;-7,21;-4,81;;11,32;-7,69;2,13;;13,43;-21,21;-5,14;;0,81;-0,73;-0,43;;-3,08;-9,36;-7,01;;10,11;-8,70;1,02;;13,22;-21,35;-5,32;;0,58;-0,96;-0,66;;-3,75;-9,99;-7,66;;15,18;-4,49;5,67;;4,60;-27,34;-12,53;;1,79;0,24;0,53;;5,61;-1,23;1,32;;5,92;-12,17;-2,83;;6,88;-25,76;-10,62
2021;"Ekim
October";1,18;-3,86;-1,18;;4,39;-4,95;-0,43;;8,62;-10,70;-1,05;;10,95;-24,17;-7,46;;0,62;-4,39;-1,73;;4,60;-4,76;-0,23;;2,80;-15,49;-6,35;;22,72;-16,12;2,36;;7,21;1,87;4,71;;6,40;-3,12;1,49;;12,31;-7,67;2,31;;16,03;-20,70;-3,22;;5,65;0,39;3,18;;4,28;-5,05;-0,53;;8,98;-10,41;-0,72;;14,31;-21,87;-4,65;;6,86;1,54;4,37;;4,74;-4,63;-0,10;;13,54;-6,66;3,43;;8,17;-26,07;-9,78;;-0,80;-5,74;-3,12;;2,80;-6,40;-1,95;;7,63;-11,52;-1,95;;5,30;-28,03;-12,17
2021;"Kasım
November";1,11;-8,07;-2,32;;4,41;-11,18;-2,71;;8,66;-15,60;-3,52;;11,94;-27,60;-7,72;;17,35;6,69;13,37;;16,75;-0,68;8,79;;17,29;-8,89;4,15;;33,16;-13,88;9,77;;16,68;6,08;12,72;;26,09;7,26;17,49;;27,74;-0,78;13,43;;33,86;-13,43;10,35;;14,70;4,28;10,81;;22,16;3,92;13,83;;19,89;-6,87;6,46;;29,02;-16,56;6,36;;20,00;9,10;15,93;;28,97;9,72;20,17;;25,99;-2,14;11,87;;31,09;-15,22;8,06;;0,61;-8,53;-2,80;;1,60;-13,57;-5,33;;6,70;-17,12;-5,26;;4,69;-32,29;-13,70
2021;"Aralık
December";1,25;-14,97;-10,86;;4,42;-24,25;-13,26;;8,60;-26,32;-13,45;;14,67;-36,26;-15,73;;16,84;-1,88;2,87;;37,96;0,08;14,60;;38,50;-6,04;10,38;;41,53;-21,32;4,00;;26,83;6,51;11,67;;58,65;15,09;31,79;;57,42;6,80;25,46;;75,80;-2,27;29,19;;25,69;5,55;10,66;;52,31;10,49;26,52;;47,62;0,15;17,65;;63,28;-9,23;19,99;;25,20;5,14;10,23;;60,55;16,47;33,37;;54,52;4,83;23,15;;70,68;-5,12;25,43;;-3,65;-19,09;-15,17;;-3,84;-30,24;-20,12;;1,56;-31,10;-19,06;;0,20;-44,30;-26,37
2022;"Ocak
January";1,25;-8,33;-8,87;;4,15;-28,00;-20,26;;8,64;-31,62;-20,67;;14,87;-40,64;-22,75;;2,10;-7,56;-8,10;;39,99;-3,23;7,17;;46,44;-7,83;6,94;;31,34;-32,13;-11,67;;-0,17;-9,62;-10,14;;47,73;2,12;13,10;;57,19;-1,06;14,79;;83,01;-5,44;23,08;;0,01;-9,45;-9,98;;44,19;-0,32;10,39;;50,36;-5,36;9,80;;70,18;-12,07;14,45;;0,72;-8,81;-9,34;;51,32;4,60;15,85;;58,50;-0,24;15,74;;77,98;-8,03;19,70;;0,64;-8,88;-9,41;;-2,44;-32,56;-25,31;;0,29;-36,88;-26,76;;0,08;-48,29;-32,69
2022;"Şubat
February";1,27;-5,55;-3,38;;3,83;-26,37;-21,49;;8,52;-34,54;-23,54;;15,06;-43,88;-25,50;;-0,37;-7,08;-4,94;;18,85;-15,72;-10,13;;38,76;-16,29;-2,23;;30,84;-36,18;-15,28;;0,89;-5,90;-3,74;;27,73;-9,42;-3,42;;61,06;-2,84;13,48;;92,83;-5,94;24,86;;1,05;-5,75;-3,59;;27,02;-9,93;-3,95;;55,16;-6,40;9,32;;80,72;-11,85;17,02;;3,35;-3,61;-1,39;;30,34;-7,57;-1,44;;68,09;1,40;18,43;;97,88;-3,48;28,13;;3,96;-3,04;-0,81;;0,80;-28,52;-23,78;;2,41;-38,22;-27,84;;2,90;-49,81;-33,37
2022;"Mart
March";1,18;-7,34;-4,06;;4,33;-19,32;-15,05;;8,56;-39,10;-26,57;;16,46;-45,82;-27,73;;5,20;-3,65;-0,25;;7,00;-17,25;-12,87;;47,62;-17,18;-0,15;;41,00;-34,41;-12,50;;7,02;-1,99;1,48;;7,79;-16,64;-12,23;;71,01;-4,06;15,67;;90,37;-11,44;18,14;;4,01;-4,74;-1,37;;5,11;-18,71;-14,41;;60,09;-10,19;8,29;;76,28;-18,00;9,40;;11,83;2,42;6,04;;16,41;-9,98;-5,21;;86,89;4,85;26,41;;115,27;0,14;33,59;;-3,19;-11,34;-8,20;;1,28;-21,68;-17,53;;-2,60;-45,36;-34,12;;3,16;-52,01;-35,98
2022;"Nisan
April";1,17;-6,04;-5,67;;4,43;-17,16;-11,91;;8,03;-40,76;-30,23;;16,57;-47,45;-31,42;;15,61;7,37;7,79;;21,17;-3,88;2,21;;69,63;-6,99;9,55;;74,37;-21,39;2,59;;0,62;-6,55;-6,18;;8,64;-13,82;-8,36;;60,49;-12,00;3,65;;80,24;-18,74;6,04;;-1,18;-8,22;-7,86;;3,86;-17,61;-12,39;;49,75;-17,89;-3,29;;63,20;-26,43;-3,98;;0,40;-6,75;-6,39;;16,04;-7,95;-2,12;;75,60;-3,71;13,41;;99,39;-10,11;17,31;;5,06;-2,42;-2,04;;5,73;-16,13;-10,81;;3,15;-43,44;-33,38;;11,02;-49,95;-34,68
2022;"Mayıs
May";1,13;-7,02;-1,80;;4,21;-18,50;-10,53;;7,49;-40,39;-30,22;;16,49;-49,82;-32,86;;0,11;-7,95;-2,79;;21,76;-4,78;4,53;;44,71;-19,75;-6,06;;69,73;-26,89;-2,17;;6,96;-1,66;3,86;;15,18;-9,92;-1,12;;47,12;-18,42;-4,50;;87,92;-19,06;8,31;;4,64;-3,79;1,61;;7,55;-15,89;-7,67;;36,61;-24,24;-11,32;;63,78;-29,45;-5,60;;2,34;-5,90;-0,62;;14,91;-10,14;-1,35;;49,77;-16,95;-2,78;;88,69;-18,72;8,76;;-0,21;-8,25;-3,10;;1,50;-20,62;-12,86;;2,31;-43,27;-33,59;;9,16;-52,98;-37,08
2022;"Haziran
June";1,13;-5,28;-3,64;;4,09;-16,75;-10,20;;8,28;-33,03;-23,93;;16,07;-51,29;-35,02;;4,35;-2,27;-0,57;;20,77;-3,41;4,19;;29,23;-20,07;-9,22;;78,99;-24,89;0,21;;8,05;1,20;2,95;;16,28;-7,00;0,32;;25,33;-22,48;-11,96;;97,30;-17,21;10,46;;7,89;1,05;2,80;;11,56;-10,77;-3,75;;17,26;-27,47;-17,63;;73,10;-27,36;-3,09;;6,68;-0,08;1,65;;9,62;-12,33;-5,43;;27,61;-21,07;-10,35;;97,19;-17,25;10,40;;5,44;-1,25;0,47;;10,55;-11,58;-4,62;;11,97;-30,75;-21,34;;13,71;-52,28;-36,34
2022;"Temmuz
July";1,22;-3,76;-1,12;;4,01;-14,84;-5,99;;8,68;-29,41;-17,14;;16,27;-52,47;-35,26;;-2,60;-7,39;-4,85;;1,75;-16,69;-8,04;;23,29;-19,92;-6,00;;80,53;-26,20;0,52;;2,89;-2,17;0,51;;18,90;-2,64;7,47;;29,17;-16,10;-1,52;;103,05;-16,99;13,06;;-0,63;-5,51;-2,93;;12,19;-8,14;1,40;;16,52;-24,32;-11,16;;75,20;-28,38;-2,45;;-2,42(e);-7,22(e);-4,68(e);;6,55(e);-12,76(e);-3,70(e);;23,64(e);-19,69(e);-5,73(e);;95,97(e);-19,88(e);9,11(e);;4,93;-0,23;2,50;;10,41;-9,60;-0,21;;16,74;-24,18;-10,99;;17,08;-52,14;-34,81
2022;"Ağustos
August";1,21;-1,17;-0,25;;3,99;-9,57;-4,60;;8,41;-26,27;-14,62;;16,25;-52,31;-35,49;;18,01;15,23;16,31;;19,94;4,30;10,04;;46,04;-0,68;15,02;;102,64;-16,87;12,45;;3,09;0,66;1,61;;14,60;-0,34;5,14;;32,00;-10,23;3,96;;112,59;-12,78;17,97;;2,29;-0,12;0,82;;9,67;-4,63;0,61;;17,95;-19,78;-7,10;;83,02;-24,91;1,56;;4,82;2,35;3,31;;9,12;-5,1;0,11;;25,39;-14,72;-1,24;;110,77;-13,53;16,96;;9,20;6,63;7,63;;20,82;5,07;10,84;;22,63;-16,60;-3,42;;25,58;-48,48;-30,31
2022;"Eylül
September";1,21;-3,41;-1,81;;4,06;-7,79;-2,79;;8,40;-23,17;-12,64;;16,27;-53,77;-36,62;;13,74;8,55;10,34;;30,74;15,85;22,13;;57,90;11,91;27,25;;133,10;-7,32;27,06;;1,61;-3,03;-1,43;;7,78;-4,49;0,68;;25,32;-11,18;0,99;;114,30;-14,79;16,82;;-0,65;-5,18;-3,62;;0,99;-10,51;-5,66;;12,67;-20,14;-9,20;;80,38;-28,28;-1,67;;-2,34;-6,8;-5,26;;-0,1;-11,48;-6,68;;9,51;-22,38;-11,75;;104,67;-18,62;11,57;;11,74;6,64;8,40;;28,04;13,46;19,61;;41,55;0,33;14,07;;37,86;-45,18;-24,85
2022;"Ekim
October";1,16;-6,19;-2,30;;4,12;-10,01;-3,85;;8,12;-23,48;-9,76;;15,42;-55,21;-37,78;;12,42;4,26;8,58;;50,90;30,42;39,35;;53,54;8,66;28,15;;160,45;1,07;40,40;;1,47;-5,90;-2,00;;6,30;-8,12;-1,84;;26,39;-10,55;5,49;;102,84;-21,29;9,34;;0,64;-6,67;-2,80;;2,28;-11,60;-5,55;;14,75;-18,79;-4,22;;71,84;-33,32;-7,37;;-0,25;-7,49;-3,66;;2,12;-11,74;-5,7;;8,8;-23;-9,19;;91,06;-25,86;2,99;;1,07;-6,27;-2,39;;23,33;6,59;13,89;;36,17;-3,63;13,65;;40,46;-45,49;-24,28
2022;"Kasım
November";1,20;0,46;-1,63;;4,14;-8,50;-5,16;;8,22;-17,31;-9,58;;14,12;-51,65;-38,11;;21,89;20,99;18,48;;55,86;36,94;41,94;;86,94;42,83;56,19;;170,52;14,62;46,71;;0,14;-0,60;-2,66;;3,25;-9,29;-5,97;;18,32;-9,60;-1,14;;74,08;-26,24;-5,59;;3,90;3,14;0,99;;3,90;-8,72;-5,38;;13,94;-12,94;-4,80;;55,66;-34,05;-15,58;;3,74;2,98;0,84;;1,07;-11,2;-7,96;;10,29;-15,73;-7,85;;65,17;-30,02;-10,42;;1,74;0,99;-1,11;;14,90;0,95;4,64;;38,83;6,07;15,99;;42,03;-39,82;-22,97
2022;"Aralık
December";1,33;1,57;0,15;;4,14;-3,90;-3,39;;8,26;-11,47;-6,19;;16,17;-41,25;-29,28;;14,81;15,09;13,47;;57,32;45,17;45,95;;105,68;68,19;78,23;;165,81;34,44;61,81;;0,26;0,50;-0,91;;1,88;-5,99;-5,48;;9,80;-10,21;-4,85;;37,61;-30,40;-16,23;;4,10;4,35;2,89;;8,86;0,45;0,99;;9,94;-10,10;-4,73;;28,92;-34,80;-21,52;;4,61;4,86;3,39;;8,25;-0,11;0,43;;8,14;-11,57;-6,29;;38;-30,2;-15,99;;6,21;6,47;4,97;;9,21;0,78;1,32;;39,84;14,35;21,18;;56,57;-20,81;-4,69
2023;"Ocak
January";1,27;-2,77;-5,04;;4,00;-0,65;-6,32;;8,39;-10,50;-9,84;;17,40;-37,04;-25,55;;0,44;-3,56;-5,82;;40,56;34,28;26,61;;112,11;75,14;76,43;;161,50;40,24;65,84;;0,65;-3,36;-5,63;;1,05;-3,47;-8,98;;7,41;-11,31;-10,66;;38,74;-25,59;-12,01;;2,43;-1,65;-3,96;;10,80;5,85;-0,20;;13,32;-6,43;-5,74;;32,04;-29,19;-16,26;;6,69;2,44;0,04;;15,78;10,6;4,29;;18,23;-2,38;-1,66;;46,18;-21,6;-7,29;;2,14;-1,93;-4,23;;10,38;5,45;-0,58;;36,12;12,39;13,23;;58,91;-14,78;0,78
2023;"Şubat
February";1,35;-0,21;-1,75;;4,27;-1,19;-6,32;;8,39;-9,76;-11,32;;16,34;-34,13;-25,03;;-5,55;-7,00;-8,43;;8,92;3,21;-2,14;;69,77;41,35;38,91;;147,92;40,38;59,76;;0,35;-1,19;-2,71;;1,26;-4,05;-9,02;;4,55;-12,95;-14,46;;38,00;-21,86;-11,07;;-0,19;-1,72;-3,24;;6,43;0,85;-4,38;;10,58;-7,93;-9,52;;30,43;-26,15;-15,95;;-1,64;-3,15;-4,64;;9,77;4,02;-1,37;;10,94;-7,63;-9,23;;39,11;-21,23;-10,36;;-0,70;-2,23;-3,73;;7,73;2,08;-3,21;;23,78;3,06;1,28;;51,80;-14,05;-2,18
2023;"Mart
March";1,48;1,04;-0,79;;4,58;-1,57;-7,06;;8,07;-6,14;-10,90;;16,20;-28,47;-22,80;;3,72;3,27;1,40;;-1,59;-7,38;-12,54;;54,81;34,45;27,64;;144,45;50,48;62,41;;0,82;0,38;-1,44;;1,83;-4,16;-9,50;;3,74;-9,90;-14,47;;30,01;-19,97;-13,62;;0,74;0,30;-1,52;;2,99;-3,07;-8,47;;12,12;-2,62;-7,56;;26,33;-22,23;-16,07;;3,77;3,32;1,45;;8,9;2,49;-3,22;;17,88;2,38;-2,81;;29,09;-20,54;-14,23;;-2,19;-2,62;-4,38;;-0,79;-6,63;-11,83;;8,35;-5,90;-10,67;;53,36;-5,60;1,89
2023;"Nisan
April";1,47;0,65;-0,90;;4,74;1,85;-3,04;;7,65;0,00;-10,24;;16,12;-23,66;-19,18;;-3,37;-4,15;-5,63;;-5,33;-7,94;-12,36;;33,06;23,60;10,95;;104,31;34,32;42,20;;1,74;0,92;-0,63;;2,94;0,10;-4,70;;4,02;-3,37;-13,27;;31,47;-13,57;-8,50;;4,18;3,34;1,75;;4,75;1,86;-3,03;;16,05;7,80;-3,24;;33,17;-12,45;-7,31;;9,71;8,83;7,15;;11,98;8,89;3,67;;29,65;20,44;8,1;;41,06;-7,26;-1,82;;-8,25;-8,99;-10,39;;-10,88;-13,34;-17,50;;-1,64;-8,63;-17,99;;33,94;-11,95;-6,78
2023;"Mayıs
May";1,62;0,96;1,58;;5,10;3,12;0,31;;7,82;0,25;-7,55;;16,02;-17,58;-16,89;;-7,69;-8,29;-7,73;;-7,48;-9,22;-11,69;;0,78;-6,29;-13,58;;88,39;33,84;34,96;;2,23;1,57;2,19;;4,86;2,88;0,09;;6,19;-1,26;-8,94;;25,65;-10,73;-9,99;;1,34;0,69;1,30;;6,35;4,35;1,51;;13,20;5,25;-2,93;;28,98;-8,37;-7,60;;4,59;3,91;4,55;;19,08;16,84;13,66;;30,71;21,53;12,08;;44,15;2,41;3,27;;3,27;2,60;3,23;;-7,32;-9,07;-11,54;;-0,16;-7,17;-14,39;;38,61;-1,53;-0,70
2023;"Haziran
June";1,67;-4,54;-2,17;;5,20;-2,66;-1,17;;7,87;-6,05;-9,94;;16,15;-17,28;-15,96;;18,32;11,10;13,86;;5,54;-2,34;-0,85;;3,86;-9,55;-13,28;;113,62;52,13;54,56;;17,50;10,33;13,07;;22,21;13,08;14,81;;24,45;8,39;3,91;;36,64;-2,69;-1,14;;16,99;9,85;12,58;;23,51;14,29;16,03;;27,21;10,79;6,21;;39,86;-0,40;1,19;;8,03;1,44;3,95;;23,96;14,7;16,45;;34,99;17,57;12,71;;45,98;3,96;5,62;;-4,20;-10,05;-7,81;;-9,22;-16,00;-14,72;;-9,94;-21,56;-24,81;;25,94;-10,31;-8,88
2023;"Temmuz
July";1,90;-5,85;-6,93;;5,54;-9,03;-7,28;;7,78;-9,66;-12,35;;16,39;-19,45;-21,27;;19,59;10,50;9,22;;30,62;12,58;14,75;;23,66;3,65;0,57;;162,29;81,52;77,43;;14,13;5,45;4,24;;37,09;18,16;20,43;;41,12;18,28;14,77;;51,57;4,89;2,53;;16,62;7,75;6,51;;38,27;19,18;21,47;;44,84;21,40;17,79;;64,13;13,58;11,03;;13,89;5,23;4,02;;28,68;10,91;13,05;;44,1;20,78;17,19;;70,37;17,9;15,25;;-2,12;-9,56;-10,60;;-3,16;-16,53;-14,93;;-13,70;-27,67;-29,81;;17,47;-18,71;-20,54
2023;"Ağustos
August";1,69;-3,97;-6,78;;6,01;-13,14;-14,59;;8,00;-13,18;-16,96;;16,44;-22,07;-26,74;;17,07;10,56;7,32;;65,66;35,73;33,47;;53,27;23,22;17,85;;160,20;74,15;63,71;;1,75;-3,91;-6,73;;36,45;11,80;9,93;;43,08;15,03;10,02;;49,60;0,13;-5,88;;0,41;-5,18;-7,96;;37,00;12,25;10,38;;45,70;17,13;12,03;;61,12;7,84;1,37;;1,27;-4,36;-7,17;;24,6;2,09;0,39;;48,37;19,28;14,09;;64,6;10,17;3,56;;-5,16;-10,44;-13,06;;-11,07;-27,14;-28,35;;-17,58;-33,74;-36,62;;2,03;-31,71;-35,81
2023;"Eylül
September";1,65;-1,69;-2,96;;7,21;-9,53;-14,31;;8,01;-15,66;-18,90;;15,63;-21,57;-28,42;;6,65;3,14;1,81;;49,32;26,01;19,35;;57,59;23,06;18,33;;143,97;65,47;51,04;;0,13;-3,16;-4,41;;16,28;-1,87;-7,06;;42,11;10,97;6,71;;47,43;-0,01;-8,73;;-1,96;-5,18;-6,41;;14,80;-3,12;-8,24;;41,80;10,73;6,47;;58,99;7,83;-1,57;;-0,31;-3,59;-4,83;;14,98;-2,97;-8,1;;42,53;11,3;7,02;;68,02;13,96;4,02;;-8,44;-11,45;-12,59;;-15,00;-28,27;-32,06;;-22,84;-39,75;-42,06;;-16,40;-43,30;-48,24
2023;"Ekim
October";2,00;0,06;-1,38;;6,56;-4,52;-9,85;;8,93;-15,88;-19,04;;15,02;-17,48;-28,72;;-0,99;-2,87;-4,27;;23,62;10,76;4,59;;61,48;24,70;20,02;;114,87;54,15;33,16;;3,19;1,23;-0,23;;5,13;-5,81;-11,06;;44,13;11,31;7,13;;49,92;7,55;-7,09;;2,02;0,08;-1,36;;0,43;-10,02;-15,03;;38,87;7,24;3,22;;61,16;15,62;-0,12;;4,35;2,36;0,89;;5,35;-5,61;-10,87;;35,56;4,69;0,76;;75,76;26,09;8,92;;-5,07;-6,88;-8,22;;-17,57;-26,14;-30,26;;-20,17;-38,35;-40,66;;-21,48;-43,67;-51,34
2023;"Kasım
November";2,25;-0,54;-1,00;;6,06;-2,12;-5,23;;10,00;-16,83;-20,81;;14,69;-19,37;-29,19;;-2,23;-4,90;-5,34;;3,24;-4,72;-7,75;;71,02;29,31;23,12;;72,35;21,16;6,40;;2,79;-0,02;-0,47;;6,21;-1,98;-5,09;;44,92;9,57;4,33;;53,89;8,18;-4,99;;5,14;2,27;1,80;;5,16;-2,95;-6,03;;44,06;8,92;3,71;;63,07;14,64;0,67;;5,35;2,47;2;;9,6;1,14;-2,06;;36,56;3,25;-1,68;;78,49;25,48;10,19;;-3,20;-5,85;-6,27;;-15,87;-22,36;-24,82;;-25,18;-43,43;-46,13;;-25,30;-47,49;-53,88
2023;"Aralık
December";2,31;1,16;-0,60;;7,91;1,80;-1,86;;11,49;-11,24;-18,96;;14,94;-20,30;-30,24;;-1,73;-2,84;-4,53;;-4,87;-10,25;-13,48;;42,05;13,09;3,26;;47,53;2,30;-10,46;;1,54;0,40;-1,35;;7,70;1,60;-2,05;;25,24;-0,29;-8,96;;55,85;8,06;-5,41;;2,57;1,41;-0,35;;10,02;3,79;0,06;;26,30;0,55;-8,19;;60,67;11,41;-2,49;;5,48;4,29;2,48;;15,95;9,39;5,46;;33,33;6,15;-3,08;;79,97;24,79;9,22;;9,27;8,04;6,16;;0,41;-5,27;-8,68;;-14,66;-32,06;-37,97;;-23,14;-46,71;-53,35
2024;"Ocak
January";2,57;-1,51;-3,87;;8,56;0,25;-4,29;;10,78;-8,34;-17,37;;13,95;-20,98;-30,88;;3,54;-0,58;-2,96;;-0,52;-8,14;-12,30;;22,99;1,76;-8,26;;52,08;5,46;-7,75;;3,40;-0,71;-3,09;;7,92;-0,34;-4,86;;13,46;-6,12;-15,37;;60,11;11,03;-2,88;;3,33;-0,78;-3,16;;11,43;2,90;-1,76;;11,91;-7,41;-16,53;;62,08;12,40;-1,69;;4,5;0,35;-2,06;;16,12;7,23;2,37;;22,33;1,22;-8,76;;76,28;22,25;6,93;;-0,82;-4,76;-7,05;;4,91;-3,12;-7,51;;-13,52;-28,45;-35,50;;-25,37;-48,25;-54,73
2024;"Şubat
February";2,69;-1,01;-1,76;;9,07;-0,17;-4,99;;10,95;-6,29;-13,64;;14,51;-22,26;-31,46;;13,84;9,74;8,91;;15,84;6,02;0,91;;19,59;1,01;-6,91;;83,30;24,45;9,71;;2,35;-1,34;-2,09;;7,46;-1,65;-6,39;;14,13;-3,61;-11,16;;63,30;10,87;-2,26;;1,28;-2,37;-3,11;;7,34;-1,76;-6,50;;12,88;-4,66;-12,14;;64,46;11,66;-1,56;;1,32;-2,33;-3,07;;11,68;2,21;-2,72;;22,4;3,38;-4,72;;81,6;23,29;8,7;;1,73;-1,94;-2,68;;10,25;0,91;-3,96;;-7,24;-21,66;-27,80;;-23,54;-48,09;-54,23
2024;"Mart
March";2,79;-0,48;-0,36;;9,96;-1,46;-4,43;;15,26;-2,55;-8,90;;14,42;-24,46;-32,09;;-1,32;-4,46;-4,34;;16,33;4,25;1,10;;10,66;-6,44;-12,54;;74,40;15,14;3,50;;4,03;0,72;0,84;;10,09;-1,34;-4,32;;18,57;0,25;-6,28;;68,49;11,24;-0,01;;4,76;1,42;1,55;;9,63;-1,76;-4,72;;20,62;1,98;-4,66;;71,03;12,91;1,50;;15,1;11,43;11,57;;21,87;9,21;5,92;;41,31;19,47;11,69;;101,42;32,98;19,54;;-1,92;-5,04;-4,92;;-1,04;-11,32;-13,99;;-0,64;-16,00;-21,47;;-23,33;-49,38;-54,50
2024;"Nisan
April";3,02;-0,56;-0,16;;10,36;-0,59;-0,81;;16,88;-2,78;-7,39;;14,09;-26,71;-32,81;;6,88;3,17;3,59;;20,08;8,16;7,93;;19,46;-0,63;-5,35;;92,90;23,92;13,60;;0,96;-2,55;-2,15;;7,49;-3,18;-3,39;;16,00;-3,51;-8,09;;67,18;7,40;-1,54;;-0,41;-3,87;-3,48;;5,67;-4,82;-5,02;;17,75;-2,05;-6,70;;63,51;5,04;-3,70;;5,02;1,37;1,78;;22,47;10,31;10,08;;42,22;18,3;12,69;;92,79;23,85;13,54;;2,81;-0,76;-0,36;;2,58;-7,60;-7,80;;7,62;-10,48;-14,73;;-14,09;-44,81;-49,41
2024;"Mayıs
May";3,17;1,19;-0,19;;10,33;1,12;0,27;;18,74;-0,40;-5,99;;16,55;-26,08;-33,57;;8,99;6,89;5,44;;14,96;5,36;4,48;;33,17;11,70;5,43;;127,75;44,44;29,81;;-0,33;-2,25;-3,58;;4,67;-4,07;-4,87;;12,48;-5,65;-10,95;;63,00;3,37;-7,10;;0,49;-1,44;-2,79;;4,85;-3,90;-4,71;;12,55;-5,59;-10,89;;62,13;2,82;-7,59;;-1,83;-3,72;-5,03;;18,66;8,75;7,84;;32,52;11,16;4,92;;80,96;14,76;3,14;;2,35;0,38;-0,99;;3,20;-5,42;-6,21;;13,78;-4,56;-9,92;;-14,87;-46,01;-51,48
2024;"Haziran
June";3,29;1,88;1,62;;11,15;3,80;2,54;;20,54;0,88;-3,36;;20,75;-19,55;-29,63;;-0,05;-1,41;-1,66;;16,43;8,73;7,41;;35,44;13,35;8,59;;92,39;28,18;12,12;;1,00;-0,37;-0,63;;1,63;-5,09;-6,25;;11,88;-6,37;-10,30;;40,11;-6,65;-18,35;;0,60;-0,77;-1,02;;0,68;-5,98;-7,12;;10,38;-7,62;-11,50;;39,41;-7,12;-18,76;;-0,17;-1,53;-1,78;;2,92;-3,88;-5,06;;25,43;4,97;0,56;;67,23;11,42;-2,55;;2,26;0,87;0,61;;7,60;0,49;-0,74;;6,48;-10,89;-14,63;;-9,12;-39,45;-47,04
2024;"Temmuz
July";3,34;1,37;0,11;;12,58;6,84;3,81;;20,23;2,79;-0,36;;19,54;-15,44;-26,11;;4,17;2,19;0,91;;13,48;7,70;4,64;;36,26;16,49;12,92;;67,58;18,54;3,59;;1,06;-0,86;-2,10;;1,73;-3,45;-6,20;;9,35;-6,51;-9,38;;24,07;-12,24;-23,31;;1,74;-0,20;-1,44;;2,85;-2,39;-5,16;;8,68;-7,09;-9,94;;21,62;-13,97;-24,82;;3,79;1,81;0,54;;1,72;-3,46;-6,21;;24,58;6,51;3,24;;52,4;7,8;-5,8;;3,52;1,55;0,28;;8,34;2,82;-0,10;;11,13;-4,99;-7,91;;-3,89;-32,02;-40,59
